src_ip_count,dst_ip_count,label
17,0.058823529411764705,True
13,0.07692307692307693,True
13,0.07692307692307693,True
20,0.05,True
16,0.0625,True
12,0.08333333333333333,True
21,0.047619047619047616,True
13,0.07692307692307693,True
16,0.0625,True
14,0.07142857142857142,True
13,0.07692307692307693,True
18,0.05555555555555555,True
14,0.07142857142857142,True
16,0.058823529411764705,True
16,0.0625,True
15,0.06666666666666667,True
15,0.06666666666666667,True
15,0.06666666666666667,True
16,0.0625,True
16,0.0625,True
14,0.07142857142857142,True
18,0.05555555555555555,True
16,0.058823529411764705,True
16,0.0625,True
16,0.0625,True
16,0.0625,True
16,0.0625,True
12,0.08333333333333333,True
16,0.0625,True
17,0.058823529411764705,True
12,0.08333333333333333,True
16,0.0625,True
15,0.06666666666666667,True
17,0.058823529411764705,True
15,0.06666666666666667,True
13,0.07692307692307693,True
17,0.058823529411764705,True
14,0.07142857142857142,True
16,0.0625,True
15,0.06666666666666667,True
20,0.05,True
19,0.05263157894736842,True
25,0.04,True
22,0.045454545454545456,True
20,0.05,True
24,0.041666666666666664,True
20,0.05,True
25,0.04,True
21,0.047619047619047616,True
21,0.047619047619047616,True
26,0.037037037037037035,True
22,0.045454545454545456,True
20,0.05,True
22,0.045454545454545456,True
26,0.038461538461538464,True
21,0.047619047619047616,True
20,0.05,True
21,0.047619047619047616,True
25,0.04,True
24,0.041666666666666664,True
21,0.047619047619047616,True
22,0.045454545454545456,True
21,0.047619047619047616,True
24,0.041666666666666664,True
22,0.045454545454545456,True
23,0.043478260869565216,True
22,0.045454545454545456,True
22,0.045454545454545456,True
20,0.05,True
24,0.041666666666666664,True
22,0.043478260869565216,True
24,0.041666666666666664,True
21,0.047619047619047616,True
23,0.043478260869565216,True
21,0.047619047619047616,True
22,0.045454545454545456,True
21,0.047619047619047616,True
22,0.045454545454545456,True
27,0.037037037037037035,True
21,0.047619047619047616,True
23,0.043478260869565216,True
29,0.034482758620689655,True
31,0.03225806451612903,True
25,0.04,True
31,0.03225806451612903,True
32,0.03125,True
30,0.03333333333333333,True
30,0.03333333333333333,True
26,0.038461538461538464,True
30,0.03333333333333333,True
32,0.03125,True
28,0.03571428571428571,True
29,0.034482758620689655,True
30,0.03333333333333333,True
29,0.034482758620689655,True
32,0.03125,True
26,0.038461538461538464,True
26,0.038461538461538464,True
31,0.03225806451612903,True
30,0.03333333333333333,True
28,0.03571428571428571,True
27,0.037037037037037035,True
30,0.03333333333333333,True
27,0.037037037037037035,True
31,0.03225806451612903,True
31,0.03225806451612903,True
29,0.034482758620689655,True
29,0.034482758620689655,True
30,0.03333333333333333,True
26,0.038461538461538464,True
31,0.03225806451612903,True
31,0.03225806451612903,True
28,0.03571428571428571,True
30,0.03333333333333333,True
27,0.037037037037037035,True
33,0.030303030303030304,True
30,0.03333333333333333,True
26,0.038461538461538464,True
30,0.03333333333333333,True
32,0.03125,True
30,0.03333333333333333,True
27,0.037037037037037035,True
29,0.034482758620689655,True
32,0.03125,True
29,0.034482758620689655,True
29,0.034482758620689655,True
28,0.03571428571428571,True
31,0.03225806451612903,True
28,0.03571428571428571,True
27,0.037037037037037035,True
31,0.03225806451612903,True
33,0.030303030303030304,True
29,0.034482758620689655,True
28,0.03571428571428571,True
28,0.03571428571428571,True
28,0.03571428571428571,True
30,0.03333333333333333,True
27,0.037037037037037035,True
36,0.027777777777777776,True
29,0.034482758620689655,True
33,0.030303030303030304,True
29,0.034482758620689655,True
27,0.037037037037037035,True
30,0.03333333333333333,True
29,0.034482758620689655,True
29,0.034482758620689655,True
28,0.03571428571428571,True
29,0.034482758620689655,True
31,0.03225806451612903,True
28,0.03571428571428571,True
31,0.03225806451612903,True
31,0.03125,True
29,0.034482758620689655,True
29,0.034482758620689655,True
31,0.03225806451612903,True
28,0.03571428571428571,True
29,0.034482758620689655,True
28,0.03571428571428571,True
32,0.03125,True
30,0.03333333333333333,True
29,0.034482758620689655,True
28,0.03571428571428571,True
26,0.038461538461538464,True
29,0.034482758620689655,True
31,0.03125,True
31,0.03225806451612903,True
30,0.03333333333333333,True
28,0.03571428571428571,True
30,0.03333333333333333,True
29,0.034482758620689655,True
26,0.038461538461538464,True
31,0.03225806451612903,True
32,0.03125,True
25,0.04,True
32,0.03125,True
27,0.037037037037037035,True
30,0.03333333333333333,True
28,0.03571428571428571,True
33,0.030303030303030304,True
28,0.03571428571428571,True
28,0.03571428571428571,True
33,0.030303030303030304,True
26,0.038461538461538464,True
30,0.03333333333333333,True
30,0.03333333333333333,True
31,0.03225806451612903,True
26,0.038461538461538464,True
31,0.03225806451612903,True
29,0.034482758620689655,True
31,0.03225806451612903,True
30,0.03333333333333333,True
27,0.037037037037037035,True
31,0.03225806451612903,True
25,0.04,True
30,0.03333333333333333,True
31,0.03225806451612903,True
30,0.03333333333333333,True
24,0.041666666666666664,True
36,0.027777777777777776,True
26,0.038461538461538464,True
30,0.03333333333333333,True
29,0.034482758620689655,True
30,0.03333333333333333,True
27,0.037037037037037035,True
30,0.03333333333333333,True
29,0.034482758620689655,True
28,0.03571428571428571,True
31,0.03225806451612903,True
30,0.03333333333333333,True
31,0.03225806451612903,True
30,0.03333333333333333,True
25,0.04,True
31,0.03225806451612903,True
27,0.037037037037037035,True
27,0.037037037037037035,True
32,0.03125,True
30,0.03333333333333333,True
30,0.03333333333333333,True
26,0.038461538461538464,True
32,0.03125,True
29,0.034482758620689655,True
28,0.03571428571428571,True
28,0.03571428571428571,True
28,0.03571428571428571,True
32,0.03125,True
29,0.034482758620689655,True
29,0.034482758620689655,True
26,0.038461538461538464,True
28,0.03571428571428571,True
31,0.03225806451612903,True
25,0.04,True
33,0.030303030303030304,True
27,0.037037037037037035,True
30,0.03333333333333333,True
30,0.03333333333333333,True
28,0.03571428571428571,True
28,0.03571428571428571,True
28,0.03571428571428571,True
30,0.03333333333333333,True
29,0.034482758620689655,True
31,0.03225806451612903,True
26,0.038461538461538464,True
32,0.03125,True
27,0.037037037037037035,True
28,0.03571428571428571,True
31,0.03225806451612903,True
25,0.04,True
33,0.030303030303030304,True
29,0.034482758620689655,True
24,0.041666666666666664,True
29,0.034482758620689655,True
34,0.029411764705882353,True
26,0.038461538461538464,True
28,0.03571428571428571,True
32,0.03125,True
28,0.03571428571428571,True
26,0.038461538461538464,True
30,0.03333333333333333,True
29,0.034482758620689655,True
28,0.03571428571428571,True
29,0.034482758620689655,True
31,0.03225806451612903,True
29,0.034482758620689655,True
27,0.037037037037037035,True
30,0.03333333333333333,True
26,0.038461538461538464,True
33,0.030303030303030304,True
25,0.04,True
29,0.034482758620689655,True
30,0.03333333333333333,True
32,0.03125,True
27,0.037037037037037035,True
30,0.03333333333333333,True
30,0.03333333333333333,True
32,0.03125,True
28,0.03571428571428571,True
27,0.037037037037037035,True
30,0.03333333333333333,True
32,0.03125,True
25,0.04,True
30,0.03333333333333333,True
29,0.034482758620689655,True
26,0.038461538461538464,True
29,0.034482758620689655,True
32,0.03125,True
31,0.03125,True
25,0.04,True
31,0.03225806451612903,True
30,0.03225806451612903,True
28,0.03571428571428571,True
31,0.03225806451612903,True
32,0.03125,True
29,0.034482758620689655,True
30,0.03333333333333333,True
28,0.03571428571428571,True
27,0.037037037037037035,True
26,0.038461538461538464,True
32,0.03125,True
29,0.034482758620689655,True
29,0.034482758620689655,True
32,0.03125,True
26,0.038461538461538464,True
31,0.03225806451612903,True
30,0.03225806451612903,True
30,0.03333333333333333,True
30,0.03333333333333333,True
32,0.03125,True
26,0.038461538461538464,True
31,0.03125,True
32,0.03125,True
25,0.04,True
32,0.03125,True
27,0.037037037037037035,True
30,0.03333333333333333,True
28,0.03571428571428571,True
31,0.03225806451612903,True
28,0.03571428571428571,True
28,0.03571428571428571,True
30,0.03333333333333333,True
28,0.03571428571428571,True
28,0.03571428571428571,True
32,0.03125,True
25,0.04,True
31,0.03225806451612903,True
28,0.03571428571428571,True
31,0.03225806451612903,True
27,0.037037037037037035,True
28,0.03571428571428571,True
33,0.030303030303030304,True
30,0.03333333333333333,True
26,0.038461538461538464,True
33,0.030303030303030304,True
28,0.03571428571428571,True
30,0.03333333333333333,True
27,0.037037037037037035,True
32,0.03125,True
28,0.03571428571428571,True
29,0.034482758620689655,True
27,0.037037037037037035,True
31,0.03225806451612903,True
29,0.034482758620689655,True
31,0.03125,True
28,0.03571428571428571,True
31,0.03225806451612903,True
30,0.03333333333333333,True
30,0.03333333333333333,True
29,0.034482758620689655,True
30,0.03333333333333333,True
25,0.04,True
31,0.03225806451612903,True
27,0.037037037037037035,True
30,0.03333333333333333,True
26,0.038461538461538464,True
27,0.037037037037037035,True
33,0.030303030303030304,True
25,0.04,True
30,0.03333333333333333,True
29,0.034482758620689655,True
31,0.03225806451612903,True
26,0.038461538461538464,True
33,0.030303030303030304,True
26,0.038461538461538464,True
31,0.03225806451612903,True
27,0.037037037037037035,True
32,0.03125,True
27,0.037037037037037035,True
31,0.03225806451612903,True
25,0.038461538461538464,True
28,0.03571428571428571,True
33,0.030303030303030304,True
28,0.03571428571428571,True
29,0.034482758620689655,True
33,0.030303030303030304,True
30,0.03333333333333333,True
26,0.038461538461538464,True
29,0.034482758620689655,True
32,0.03125,True
26,0.038461538461538464,True
28,0.03571428571428571,True
31,0.03225806451612903,True
26,0.038461538461538464,True
32,0.03125,True
28,0.03571428571428571,True
29,0.03333333333333333,True
30,0.03333333333333333,True
27,0.037037037037037035,True
32,0.03125,True
30,0.03333333333333333,True
29,0.034482758620689655,True
27,0.037037037037037035,True
31,0.03225806451612903,True
28,0.03571428571428571,True
26,0.038461538461538464,True
28,0.03571428571428571,True
31,0.03225806451612903,True
30,0.03333333333333333,True
26,0.038461538461538464,True
30,0.03333333333333333,True
25,0.04,True
31,0.03225806451612903,True
29,0.034482758620689655,True
29,0.034482758620689655,True
30,0.03333333333333333,True
28,0.03571428571428571,True
30,0.03333333333333333,True
29,0.034482758620689655,True
31,0.03225806451612903,True
26,0.038461538461538464,True
31,0.03225806451612903,True
31,0.03225806451612903,True
26,0.038461538461538464,True
27,0.037037037037037035,True
30,0.03333333333333333,True
29,0.034482758620689655,True
31,0.03225806451612903,True
27,0.037037037037037035,True
31,0.03225806451612903,True
31,0.03225806451612903,True
25,0.04,True
28,0.03571428571428571,True
32,0.03125,True
27,0.037037037037037035,True
34,0.029411764705882353,True
29,0.034482758620689655,True
26,0.038461538461538464,True
28,0.03571428571428571,True
32,0.03125,True
28,0.03571428571428571,True
30,0.03333333333333333,True
29,0.034482758620689655,True
29,0.034482758620689655,True
28,0.03571428571428571,True
28,0.03571428571428571,True
29,0.034482758620689655,True
31,0.03225806451612903,True
29,0.034482758620689655,True
31,0.03225806451612903,True
31,0.03225806451612903,True
27,0.037037037037037035,True
28,0.03571428571428571,True
27,0.037037037037037035,True
30,0.03333333333333333,True
29,0.034482758620689655,True
28,0.03571428571428571,True
31,0.03225806451612903,True
28,0.03571428571428571,True
28,0.03571428571428571,True
31,0.03225806451612903,True
30,0.03333333333333333,True
30,0.03333333333333333,True
24,0.041666666666666664,True
35,0.02857142857142857,True
25,0.04,True
32,0.03125,True
28,0.03571428571428571,True
27,0.037037037037037035,True
30,0.03333333333333333,True
28,0.03571428571428571,True
28,0.03571428571428571,True
32,0.03125,True
28,0.03571428571428571,True
27,0.037037037037037035,True
31,0.03225806451612903,True
28,0.03571428571428571,True
27,0.037037037037037035,True
30,0.03333333333333333,True
32,0.03125,True
28,0.03571428571428571,True
25,0.04,True
30,0.03333333333333333,True
27,0.037037037037037035,True
32,0.03125,True
26,0.038461538461538464,True
29,0.03333333333333333,True
31,0.03225806451612903,True
29,0.034482758620689655,True
28,0.03571428571428571,True
27,0.037037037037037035,True
30,0.03333333333333333,True
28,0.034482758620689655,True
28,0.03571428571428571,True
31,0.03225806451612903,True
28,0.03571428571428571,True
29,0.034482758620689655,True
26,0.038461538461538464,True
27,0.037037037037037035,True
32,0.03125,True
27,0.037037037037037035,True
33,0.030303030303030304,True
28,0.03571428571428571,True
28,0.03571428571428571,True
28,0.03571428571428571,True
30,0.03333333333333333,True
28,0.03571428571428571,True
26,0.038461538461538464,True
31,0.03225806451612903,True
30,0.03333333333333333,True
31,0.03125,True
25,0.04,True
31,0.03225806451612903,True
27,0.037037037037037035,True
29,0.034482758620689655,True
29,0.034482758620689655,True
29,0.034482758620689655,True
29,0.034482758620689655,True
29,0.034482758620689655,True
26,0.038461538461538464,True
33,0.030303030303030304,True
31,0.03225806451612903,True
26,0.038461538461538464,True
29,0.034482758620689655,True
28,0.03571428571428571,True
27,0.037037037037037035,True
29,0.034482758620689655,True
29,0.034482758620689655,True
29,0.034482758620689655,True
28,0.03571428571428571,True
30,0.03333333333333333,True
30,0.03333333333333333,True
27,0.037037037037037035,True
33,0.030303030303030304,True
25,0.04,True
33,0.030303030303030304,True
31,0.03125,True
26,0.038461538461538464,True
28,0.03571428571428571,True
34,0.029411764705882353,True
26,0.038461538461538464,True
32,0.03125,True
29,0.034482758620689655,True
30,0.03333333333333333,True
28,0.03571428571428571,True
26,0.038461538461538464,True
32,0.03125,True
26,0.038461538461538464,True
31,0.03225806451612903,True
28,0.03571428571428571,True
29,0.034482758620689655,True
30,0.03333333333333333,True
29,0.03333333333333333,True
26,0.038461538461538464,True
34,0.029411764705882353,True
29,0.034482758620689655,True
26,0.038461538461538464,True
29,0.034482758620689655,True
32,0.03125,True
29,0.034482758620689655,True
29,0.034482758620689655,True
31,0.03225806451612903,True
32,0.03125,True
29,0.034482758620689655,True
27,0.037037037037037035,True
27,0.037037037037037035,True
31,0.03225806451612903,True
27,0.037037037037037035,True
29,0.03333333333333333,True
33,0.030303030303030304,True
29,0.034482758620689655,True
27,0.037037037037037035,True
28,0.03571428571428571,True
31,0.03225806451612903,True
25,0.04,True
31,0.03225806451612903,True
29,0.034482758620689655,True
31,0.03225806451612903,True
30,0.03333333333333333,True
28,0.03571428571428571,True
30,0.03333333333333333,True
28,0.034482758620689655,True
28,0.03571428571428571,True
27,0.037037037037037035,True
30,0.03333333333333333,True
27,0.037037037037037035,True
28,0.03571428571428571,True
34,0.029411764705882353,True
30,0.03333333333333333,True
27,0.037037037037037035,True
31,0.03225806451612903,True
30,0.03333333333333333,True
28,0.03571428571428571,True
32,0.03125,True
28,0.03571428571428571,True
29,0.034482758620689655,True
29,0.034482758620689655,True
28,0.03571428571428571,True
28,0.03571428571428571,True
32,0.03125,True
27,0.037037037037037035,True
28,0.03571428571428571,True
35,0.02857142857142857,True
30,0.03333333333333333,True
25,0.04,True
30,0.03333333333333333,True
30,0.03333333333333333,True
34,0.029411764705882353,True
26,0.038461538461538464,True
31,0.03225806451612903,True
30,0.03333333333333333,True
31,0.03225806451612903,True
30,0.03333333333333333,True
28,0.03571428571428571,True
27,0.037037037037037035,True
30,0.03333333333333333,True
28,0.03571428571428571,True
30,0.03333333333333333,True
30,0.03333333333333333,True
32,0.03125,True
28,0.03571428571428571,True
29,0.034482758620689655,True
29,0.034482758620689655,True
28,0.03571428571428571,True
27,0.037037037037037035,True
31,0.03225806451612903,True
28,0.03571428571428571,True
32,0.03125,True
27,0.037037037037037035,True
28,0.03571428571428571,True
32,0.03125,True
29,0.034482758620689655,True
26,0.038461538461538464,True
27,0.037037037037037035,True
32,0.03125,True
30,0.03333333333333333,True
31,0.03225806451612903,True
27,0.037037037037037035,True
33,0.030303030303030304,True
37,0.02702702702702703,True
32,0.03125,True
39,0.02564102564102564,True
39,0.02564102564102564,True
38,0.02631578947368421,True
40,0.025,True
44,0.022727272727272728,True
41,0.024390243902439025,True
41,0.024390243902439025,True
41,0.024390243902439025,True
44,0.022727272727272728,True
44,0.022727272727272728,True
43,0.023255813953488372,True
42,0.023809523809523808,True
44,0.022727272727272728,True
46,0.021739130434782608,True
41,0.024390243902439025,True
44,0.022727272727272728,True
46,0.021739130434782608,True
43,0.023255813953488372,True
44,0.022727272727272728,True
37,0.02702702702702703,True
46,0.021739130434782608,True
46,0.021739130434782608,True
41,0.024390243902439025,True
38,0.02631578947368421,True
51,0.0196078431372549,True
45,0.022222222222222223,True
45,0.022222222222222223,True
39,0.02564102564102564,True
46,0.021739130434782608,True
40,0.025,True
46,0.021739130434782608,True
39,0.02564102564102564,True
52,0.019230769230769232,True
54,0.018518518518518517,True
50,0.02,True
47,0.02127659574468085,True
52,0.019230769230769232,True
49,0.02040816326530612,True
53,0.018518518518518517,True
52,0.019230769230769232,True
46,0.021739130434782608,True
49,0.02040816326530612,True
49,0.02,True
56,0.017857142857142856,True
46,0.021739130434782608,True
49,0.02040816326530612,True
50,0.02,True
52,0.019230769230769232,True
54,0.018518518518518517,True
49,0.02040816326530612,True
53,0.018867924528301886,True
43,0.023255813953488372,True
53,0.018867924528301886,True
50,0.02,True
48,0.02040816326530612,True
53,0.018867924528301886,True
49,0.02040816326530612,True
52,0.019230769230769232,True
45,0.022222222222222223,True
51,0.0196078431372549,True
51,0.0196078431372549,True
46,0.021739130434782608,True
61,0.01639344262295082,True
59,0.01694915254237288,True
57,0.017543859649122806,True
54,0.01818181818181818,True
56,0.017857142857142856,True
58,0.017241379310344827,True
56,0.017543859649122806,True
53,0.018867924528301886,True
59,0.01694915254237288,True
62,0.016129032258064516,True
53,0.018867924528301886,True
52,0.019230769230769232,True
61,0.01639344262295082,True
59,0.01694915254237288,True
60,0.016666666666666666,True
58,0.01694915254237288,True
52,0.019230769230769232,True
63,0.015873015873015872,True
59,0.01694915254237288,True
50,0.02,True
58,0.017241379310344827,True
59,0.016666666666666666,True
53,0.018867924528301886,True
53,0.018867924528301886,True
55,0.017857142857142856,True
59,0.01694915254237288,True
58,0.017241379310344827,True
52,0.019230769230769232,True
60,0.01639344262295082,True
72,0.013888888888888888,True
65,0.015384615384615385,True
61,0.01639344262295082,True
64,0.015384615384615385,True
67,0.014925373134328358,True
74,0.013513513513513514,True
60,0.016666666666666666,True
66,0.015151515151515152,True
62,0.016129032258064516,True
61,0.01639344262295082,True
64,0.015625,True
66,0.015151515151515152,True
69,0.014492753623188406,True
59,0.01694915254237288,True
61,0.01639344262295082,True
68,0.014705882352941176,True
68,0.014705882352941176,True
61,0.016129032258064516,True
66,0.015151515151515152,True
66,0.015151515151515152,True
59,0.01694915254237288,True
72,0.013888888888888888,True
59,0.01694915254237288,True
65,0.015384615384615385,True
61,0.01639344262295082,True
69,0.014492753623188406,True
64,0.015625,True
59,0.01694915254237288,True
63,0.015873015873015872,True
71,0.014084507042253521,True
71,0.014084507042253521,True
76,0.012987012987012988,True
69,0.014492753623188406,True
69,0.014285714285714285,True
70,0.014285714285714285,True
72,0.0136986301369863,True
79,0.012658227848101266,True
66,0.014925373134328358,True
87,0.011494252873563218,True
71,0.014084507042253521,True
85,0.011764705882352941,True
74,0.013513513513513514,True
78,0.01282051282051282,True
79,0.012658227848101266,True
77,0.012987012987012988,True
81,0.012345679012345678,True
71,0.014084507042253521,True
84,0.011904761904761904,True
78,0.01282051282051282,True
80,0.0125,True
68,0.014705882352941176,True
90,0.011111111111111112,True
74,0.013513513513513514,True
75,0.013333333333333334,True
87,0.011494252873563218,True
79,0.012658227848101266,True
86,0.011627906976744186,True
76,0.013157894736842105,True
74,0.013513513513513514,True
84,0.011904761904761904,True
72,0.013888888888888888,True
83,0.012048192771084338,True
71,0.014084507042253521,True
74,0.013513513513513514,True
90,0.011111111111111112,True
73,0.0136986301369863,True
74,0.013513513513513514,True
79,0.012658227848101266,True
75,0.013333333333333334,True
79,0.0125,True
76,0.013157894736842105,True
88,0.011363636363636364,True
68,0.014705882352941176,True
84,0.011904761904761904,True
78,0.01282051282051282,True
70,0.014285714285714285,True
85,0.011764705882352941,True
73,0.0136986301369863,True
